timestamp,status,iou,h_det,h_gt,l_det,l_gt,score,type_det,type_gt,w_det,w_gt,x_det,x_gt,y_det,y_gt,z_det,z_gt
22494.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.651271516799998,,9.09618250053,,0.10568018552899999
22494.916,fp,0.0,1.5086233615875244,,3.8740429878234863,,1.0,Car,,1.6352043151855469,,16.16667908740012,,7.0090276250924095,,-0.7080966829187414,
22494.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.6280605821,,9.09219624439,,0.104474600985
22494.966,fp,0.0,1.5148836374282837,,3.885980129241944,,1.0,Car,,1.6256308555603027,,15.688790868002867,,6.8202347482137595,,-0.6825060887794479,
22495.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.5962878413,,9.09438973627,,0.103612035617
22495.016,fp,0.0,1.4544566869735718,,3.670325517654419,,1.0,Car,,1.5877361297607422,,18.431394851814638,,7.974566365951759,,-0.6773203950317033,
22495.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.5535451941,,9.099973133939999,,0.103047913971
22495.066,fp,0.0,1.474246382713318,,3.7472562789916988,,1.0,Car,,1.5995730161666868,,17.357129002292453,,7.539402701821634,,-0.6768926194257291,
22495.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.5021291358,,9.10203520964,,0.10337252641599999
22495.116,fp,0.0,1.4773420095443726,,3.71039080619812,,1.0,Car,,1.5905603170394895,,17.8357742760168,,7.763756337507122,,-0.6435890772039095,
22495.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.4436384841,,9.09908588863,,0.104018233162
22495.166,fp,0.0,1.4655965566635132,,3.7530457973480233,,1.0,Car,,1.6163091659545898,,18.017298246392105,,7.880292139884832,,-0.6527309549880798,
22495.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.3809339019,,9.09660788641,,0.103819887166
22495.216,fp,0.0,1.4330595731735232,,3.5540454387664795,,1.0,Car,,1.584087371826172,,16.41236147971647,,7.186845591067322,,-0.6339934094034891,
22495.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.3158345795,,9.1019085111,,0.102454972709
22495.266,fp,0.0,1.4532235860824585,,3.6780755519866943,,1.0,Car,,1.5948405265808103,,15.176731568800946,,6.6897576222081945,,-0.6551304319403908,
22495.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.2493383096,,9.11218180469,,0.10123700510099999
22495.316,fp,0.0,1.4785089492797852,,3.8572177886962886,,1.0,Car,,1.615451097488403,,14.559393462209362,,6.46563496390875,,-0.6767239421699713,
22495.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.181246644,,9.12691875906,,0.10017235904999999
22495.366,fp,0.0,1.458783745765686,,3.705864429473877,,1.0,Car,,1.5876880884170532,,14.14364774486024,,6.310147867354284,,-0.6773406421314085,
22495.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.1124917902,,9.14508310007,,0.0993153374068
22495.416,fp,0.0,1.454501390457153,,3.6240134239196777,,1.0,Car,,1.588633418083191,,16.178752818677758,,7.218230973246306,,-0.6331284299851703,
22495.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.0440249115,,9.16414932921,,0.0991418615377
22495.466,fp,0.0,1.496501088142395,,3.810914039611816,,1.0,Car,,1.6303489208221436,,17.47280854198245,,7.8378132182666365,,-0.6234781524349913,
22495.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.9756481355,,9.183748782110001,,0.0993581232171
22495.516,fp,0.0,1.4891700744628906,,3.748122930526733,,1.0,Car,,1.6171430349349976,,16.987160422407406,,7.646085883206352,,-0.6650483968739884,
22495.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.9046229622,,9.209353356389999,,0.09836467774879999
22495.566,fp,0.0,1.4630239009857178,,3.78798770904541,,1.0,Car,,1.602980375289917,,17.487813323440392,,7.915202452534263,,-0.6399744083213221,
22495.616,tp,0.0176279653350169,1.4701588153839111,1.66727590561,3.7728807926177983,4.61100578308,1.0,Car,Car,1.5997443199157717,2.24171328545,20.10249427928748,20.8273311918,9.091825847433896,9.231133934439999,-0.7792786162589245,0.09813774253249999
22495.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.744648304800002,,9.25037463637,,0.0980023178948
22495.666,fp,0.0,1.4617936611175537,,3.737880706787109,,1.0,Car,,1.605846643447876,,15.157101938780356,,6.985435809066723,,-0.6852491570731551,
22495.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.6601063456,,9.268135376,,0.09805813402
22495.716,fp,0.0,1.4699575901031494,,3.791555643081665,,1.0,Car,,1.608344793319702,,13.226253024378266,,6.164210652472782,,-0.6330978948712112,
22495.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.5757128887,,9.28600084217,,0.098173523074
22495.766,fp,0.0,1.461701273918152,,3.8127291202545166,,1.0,Car,,1.6062127351760864,,15.550825629526893,,7.2402805578086,,-0.6998386828708227,
22495.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.495329788499998,,9.299596770669998,,0.100532017597
22495.816,fp,0.0,1.4644736051559448,,3.6757493019104,,1.0,Car,,1.5912702083587646,,14.906718817062314,,6.9866927700837484,,-0.6764756543482662,
22495.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.4232200349,,9.29817374113,,0.10983149505300001
22495.866,fp,0.0,1.4510458707809448,,3.725184679031372,,1.0,Car,,1.5898616313934326,,15.187974481818161,,7.137211688739709,,-0.7048236072087626,
22495.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.357986646300002,,9.2840909792,,0.122279517699
22495.916,fp,0.0,1.4598138332366943,,3.692055940628052,,1.0,Car,,1.59667706489563,,13.724433253334293,,6.479353833217499,,-0.7015897908312372,
22495.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.2967485839,,9.27256403494,,0.12544879464199998
22495.966,fp,0.0,1.4648205041885376,,3.719171762466431,,1.0,Car,,1.5941777229309082,,16.307434941305882,,7.681485614208911,,-0.7002491082184417,
22496.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.2400339402,,9.26503861476,,0.123586194999
22496.016,fp,0.0,1.4459382295608518,,3.6229076385498047,,1.0,Car,,1.5849443674087524,,16.111604735165418,,7.606691301622795,,-0.6984769004239944,
22496.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.188130177,,9.26135637482,,0.120013007172
22496.066,fp,0.0,1.4665040969848633,,3.585637092590332,,1.0,Car,,1.5930839776992798,,15.003532351215744,,7.0877704988852965,,-0.6948051875182326,
22496.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.1415199244,,9.26139124986,,0.11629910411399999
22496.116,fp,0.0,1.453325867652893,,3.6862194538116455,,1.0,Car,,1.5913733243942259,,17.49584507354986,,8.244104750936707,,-0.7085107814808289,
22496.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.1006664442,,9.26457903038,,0.113244068222
22496.166,fp,0.0,1.4775103330612185,,3.74938440322876,,1.0,Car,,1.6025327444076538,,15.438908971232454,,7.318396346795683,,-0.7266190837736684,
22496.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.0658555941,,9.27028992885,,0.11108540023499999
22496.216,fp,0.0,1.4520004987716677,,3.63302493095398,,1.0,Car,,1.5941414833068848,,17.364188878118913,,8.219537938330612,,-0.7028706140765024,
22496.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.036768961,,9.27955385654,,0.10939580107
22496.266,fp,0.0,1.4465359449386597,,3.622830867767334,,1.0,Car,,1.5861494541168213,,17.715310756880637,,8.391437182224568,,-0.7088235550659192,
22496.316,fp,0.0,1.4577577114105225,,3.6667051315307617,,1.0,Car,,1.6048882007598877,,18.41507291649758,,8.740928395041468,,-0.7525910647857543,
22496.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.9943768869,,9.293866044169999,,0.10879846848300001
22496.366,fp,0.0,1.429340124130249,,3.5578691959381104,,1.0,Car,,1.584680676460266,,16.297835460024174,,7.775533077533753,,-0.6480399044745706,
22496.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.9742757092,,9.29354327615,,0.11111486689000001
22496.416,fp,0.0,1.4618271589279177,,3.755844593048096,,1.0,Car,,1.597693681716919,,13.09055759666652,,6.304482731761938,,-0.6958777104515369,
22496.466,fp,0.0,1.446980118751526,,3.652622699737549,,1.0,Car,,1.5922950506210327,,18.021248521653604,,8.572733838073171,,-0.7456089109766104,
22496.516,tp,0.03206160439933069,1.455794095993042,1.66727590561,3.6920762062072754,4.61100578308,1.0,Car,Car,1.595428466796875,2.24171328545,20.3483728449718,19.907550898,9.646836215357167,9.254395306989998,-0.8910454885946173,0.145376651579
22496.566,fp,0.0,1.4669657945632937,,3.881215810775757,,1.0,Car,,1.6123161315917969,,18.35770016797971,,8.737053605973998,,-0.8053777708230179,
22496.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.7954472895,,9.16659136985,,0.17927437764499998
22496.616,fp,0.0,1.4511711597442627,,3.686361074447632,,1.0,Car,,1.6019114255905151,,17.32588042122289,,8.238527517278293,,-0.781275501470585,
22496.666,tp,0.010884999380811031,1.4653891324996948,1.66727590561,3.742973804473877,4.61100578308,1.0,Car,Car,1.61103618144989,2.24171328545,19.044848412984376,19.734562946300002,8.971216531456516,9.092746525139999,-0.8734960876089914,0.18872056074000002
22496.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.6667867179,,9.00887834085,,0.198785336534
22496.716,fp,0.0,1.4579145908355713,,3.633721828460693,,1.0,Car,,1.6070927381515503,,17.332524294937304,,8.164659363471689,,-0.8073212210116729,
22496.766,fp,0.0,1.483338475227356,,3.8654689788818364,,1.0,Car,,1.6285386085510254,,17.606080510194584,,8.228964529418262,,-0.8160884665579182,
22496.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.534224075,,8.78898060275,,0.208629535222
22496.816,fp,0.0,1.481212854385376,,3.760056734085083,,1.0,Car,,1.6165418624877932,,16.443601847346326,,7.627779680247736,,-0.8129733271844195,
22496.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.4684425771,,8.66583957123,,0.205919584045
22496.866,fp,0.0,1.4503989219665527,,3.690888404846192,,1.0,Car,,1.6078572273254397,,15.070982566033999,,6.889542255993639,,-0.7420342714324324,
22496.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.399451979000002,,8.54296531212,,0.206356436442
